"Crop","year","Farm","Round","Gen","sp","Gen_sp"
"cb",2010,"JE",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"JE",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"JE",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"JE",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"JE",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"JE",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"MO",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"MO",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"MO",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"MO",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"MO",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"MO",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"MO",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"MO",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"MO",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"MO",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"MO",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"MO",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"MO",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"MO",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"MO",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"MO",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"MO",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"MO",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"MO",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"MO",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"MO",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"MO",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"JE",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"JE",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"JE",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"JE",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"JE",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"JE",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"JE",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HN",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HN",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HN",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HN",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HN",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HN",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HN",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HN",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HN",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HN",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HN",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HN",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HN",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HN",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HN",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HN",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HN",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HN",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HN",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"JE",1,"Bombus","perplexus","Bombus_perplexus"
"cb",2010,"JE",1,"Bombus","perplexus","Bombus_perplexus"
"cb",2010,"JE",1,"Bombus","perplexus","Bombus_perplexus"
"cb",2010,"JE",1,"Bombus","perplexus","Bombus_perplexus"
"cb",2010,"JE",1,"Bombus","perplexus","Bombus_perplexus"
"cb",2010,"JE",1,"Bombus","perplexus","Bombus_perplexus"
"cb",2010,"JE",1,"Bombus","perplexus","Bombus_perplexus"
"cb",2010,"JE",1,"Bombus","perplexus","Bombus_perplexus"
"cb",2010,"JE",1,"Bombus","perplexus","Bombus_perplexus"
"cb",2010,"JE",1,"Bombus","perplexus","Bombus_perplexus"
"cb",2010,"HN",1,"Bombus","perplexus","Bombus_perplexus"
"cb",2010,"JE",1,"Bombus","vagans","Bombus_vagans"
"cb",2010,"JE",1,"Bombus","vagans","Bombus_vagans"
"cb",2010,"HN",1,"Bombus","vagans","Bombus_vagans"
"cb",2010,"HN",1,"Lasioglossum","fuscipenne","Lasioglossum_fuscipenne"
"cb",2010,"HN",1,"Lasioglossum","georgeickworti","Lasioglossum_georgeickworti"
"cb",2010,"HN",1,"Lasioglossum","georgeickworti","Lasioglossum_georgeickworti"
"cb",2010,"JE",1,"Lasioglossum","lineatulum","Lasioglossum_lineatulum"
"cb",2010,"MO",1,"Lasioglossum","subviridatum","Lasioglossum_subviridatum"
"cb",2010,"MO",1,"Lasioglossum","versatum","Lasioglossum_versatum"
"cb",2010,"MO",1,"Melitta","americana","Melitta_americana"
"cb",2010,"MO",1,"Melitta","americana","Melitta_americana"
"cb",2010,"MO",1,"Melitta","americana","Melitta_americana"
"cb",2010,"MO",1,"Melitta","americana","Melitta_americana"
"cb",2010,"MO",1,"Melitta","americana","Melitta_americana"
"cb",2010,"MO",1,"Melitta","americana","Melitta_americana"
"cb",2010,"MO",1,"Melitta","americana","Melitta_americana"
"cb",2010,"HN",1,"Melitta","americana","Melitta_americana"
"cb",2010,"HN",1,"Melitta","americana","Melitta_americana"
"cb",2010,"HN",1,"Melitta","americana","Melitta_americana"
"cb",2010,"HN",1,"Melitta","americana","Melitta_americana"
"cb",2010,"HN",1,"Melitta","americana","Melitta_americana"
"cb",2010,"MO",1,"Nomada","rodecki","Nomada_rodecki"
"cb",2010,"MO",1,"Nomada","rodecki","Nomada_rodecki"
"cb",2010,"HN",1,"Nomada","rodecki","Nomada_rodecki"
"cb",2010,"JE",1,"Osmia","virga","Osmia_virga"
"cb",2010,"HR",1,"Augochlorella","aurata","Augochlorella_aurata"
"cb",2010,"LE",1,"Augochloropsis","metallica","Augochloropsis_metallica"
"cb",2010,"LE",1,"Augochloropsis","metallica","Augochloropsis_metallica"
"cb",2010,"HR",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"HR",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"LE",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"LE",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"LE",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"LE",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"LE",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"HR",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HR",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HR",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HR",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HR",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HR",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HR",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HR",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HR",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"LE",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"LE",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"LE",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"LE",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"LE",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"LE",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"LE",1,"Hylaeus","affinis","Hylaeus_affinis"
"cb",2010,"LE",1,"Lasioglossum","fuscipenne","Lasioglossum_fuscipenne"
"cb",2010,"LE",1,"Lasioglossum","georgeickworti","Lasioglossum_georgeickworti"
"cb",2010,"LE",1,"Lasioglossum","georgeickworti","Lasioglossum_georgeickworti"
"cb",2010,"HR",1,"Lasioglossum","georgeickworti","Lasioglossum_georgeickworti"
"cb",2010,"LE",1,"Lasioglossum","lineatulum","Lasioglossum_lineatulum"
"cb",2010,"LE",1,"Lasioglossum","pilosum","Lasioglossum_pilosum"
"cb",2010,"HR",1,"Lasioglossum","subviridatum","Lasioglossum_subviridatum"
"cb",2010,"HR",1,"Melitta","americana","Melitta_americana"
"cb",2010,"HR",1,"Melitta","americana","Melitta_americana"
"cb",2010,"HR",1,"Melitta","americana","Melitta_americana"
"cb",2010,"HR",1,"Melitta","americana","Melitta_americana"
"cb",2010,"HR",1,"Melitta","americana","Melitta_americana"
"cb",2010,"HR",1,"Melitta","americana","Melitta_americana"
"cb",2010,"HR",1,"Melitta","americana","Melitta_americana"
"cb",2010,"HR",1,"Melitta","americana","Melitta_americana"
"cb",2010,"HR",1,"Melitta","americana","Melitta_americana"
"cb",2010,"HR",1,"Melitta","americana","Melitta_americana"
"cb",2010,"HR",1,"Nomada","rodecki","Nomada_rodecki"
"cb",2010,"HR",1,"Nomada","rodecki","Nomada_rodecki"
"cb",2010,"HP",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"HP",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"HP",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"HP",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"HP",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"HP",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"HP",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"HP",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"HP",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"HP",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"HP",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"HP",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"HP",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"HP",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"HP",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"HP",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"HP",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"HP",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"HP",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"HP",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"HP",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"HP",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"HP",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"HP",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HP",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HP",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HP",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HP",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HP",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HP",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HP",1,"Bombus","perplexus","Bombus_perplexus"
"cb",2010,"HP",1,"Bombus","perplexus","Bombus_perplexus"
"cb",2010,"HP",1,"Bombus","vagans","Bombus_vagans"
"cb",2010,"HP",1,"Bombus","vagans","Bombus_vagans"
"cb",2010,"HP",1,"Bombus","vagans","Bombus_vagans"
"cb",2010,"HP",1,"Lasioglossum","oblongum","Lasioglossum_oblongum"
"cb",2010,"HP",1,"Lasioglossum","oblongum","Lasioglossum_oblongum"
"cb",2010,"HP",1,"Melitta","americana","Melitta_americana"
"cb",2010,"HP",1,"Melitta","americana","Melitta_americana"
"cb",2010,"HP",1,"Melitta","americana","Melitta_americana"
"cb",2010,"HP",1,"Melitta","americana","Melitta_americana"
"cb",2010,"HP",1,"Melitta","americana","Melitta_americana"
"cb",2010,"HP",1,"Melitta","americana","Melitta_americana"
"cb",2010,"HP",1,"Nomada","rodecki","Nomada_rodecki"
"cb",2010,"HP",1,"Osmia","virga","Osmia_virga"
"cb",2010,"WH",1,"Andrena","vicina","Andrena_vicina"
"cb",2010,"JN",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"JN",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"JN",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"WH",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"WH",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"WH",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"WH",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"JN",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"JN",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"JN",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"JN",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"WH",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"WH",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"WH",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"WH",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"WH",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"WH",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"WH",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"WH",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"WH",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"WH",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"WH",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"WH",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"JN",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"JN",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"JN",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"JN",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"JN",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"JN",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"WH",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"WH",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"WH",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"WH",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"WH",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"WH",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"WH",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"WH",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"WH",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"WH",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"WH",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"WH",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"WH",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"WH",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"WH",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"WH",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"WH",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"WH",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"WH",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"WH",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"WH",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"WH",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"WH",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"WH",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"WH",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"WH",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"JN",1,"Bombus","perplexus","Bombus_perplexus"
"cb",2010,"JN",1,"Bombus","perplexus","Bombus_perplexus"
"cb",2010,"WH",1,"Bombus","perplexus","Bombus_perplexus"
"cb",2010,"JN",1,"Bombus","vagans","Bombus_vagans"
"cb",2010,"WH",1,"Bombus","vagans","Bombus_vagans"
"cb",2010,"WH",1,"Bombus","vagans","Bombus_vagans"
"cb",2010,"WH",1,"Bombus","vagans","Bombus_vagans"
"cb",2010,"WH",1,"Bombus","vagans","Bombus_vagans"
"cb",2010,"WH",1,"Bombus","vagans","Bombus_vagans"
"cb",2010,"WH",1,"Bombus","vagans","Bombus_vagans"
"cb",2010,"JN",1,"Melitta","americana","Melitta_americana"
"cb",2010,"WH",1,"Nomada","rodecki","Nomada_rodecki"
"cb",2010,"WH",1,"Osmia","virga","Osmia_virga"
"cb",2010,"WH",1,"Osmia","virga","Osmia_virga"
"cb",2010,"HS",1,"Andrena","vicina","Andrena_vicina"
"cb",2010,"HS",1,"Augochlorella","aurata","Augochlorella_aurata"
"cb",2010,"BU",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"BU",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"BU",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"BU",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"BU",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"BU",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"BU",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"BU",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"BU",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"BU",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"BU",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"BU",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"BU",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"BU",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"BU",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"BU",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"BU",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"HS",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"HS",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"HS",1,"Bombus","griseocollis","Bombus_griseocollis"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HS",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HS",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"HS",1,"Bombus","impatiens","Bombus_impatiens"
"cb",2010,"BU",1,"Bombus","perplexus","Bombus_perplexus"
"cb",2010,"BU",1,"Lasioglossum","oblongum","Lasioglossum_oblongum"
"cb",2010,"BU",1,"Lasioglossum","oblongum","Lasioglossum_oblongum"
"cb",2010,"BU",1,"Lasioglossum","pilosum","Lasioglossum_pilosum"
"cb",2010,"BU",1,"Lasioglossum","pilosum","Lasioglossum_pilosum"
"cb",2010,"BU",1,"Megachile","gemula","Megachile_gemula"
"cb",2010,"BU",1,"Melitta","americana","Melitta_americana"
"cb",2010,"BU",1,"Melitta","americana","Melitta_americana"
"cb",2010,"BU",1,"Melitta","americana","Melitta_americana"
"cb",2010,"BU",1,"Melitta","americana","Melitta_americana"
"cb",2010,"BU",1,"Melitta","americana","Melitta_americana"
"cb",2010,"BU",1,"Melitta","americana","Melitta_americana"
"cb",2010,"HS",1,"Melitta","americana","Melitta_americana"
"cb",2010,"HS",1,"Melitta","americana","Melitta_americana"
"cb",2010,"HS",1,"Melitta","americana","Melitta_americana"
"cb",2010,"HS",1,"Melitta","americana","Melitta_americana"
"cb",2010,"HS",1,"Melitta","americana","Melitta_americana"
"cb",2010,"BU",1,"Nomada","rodecki","Nomada_rodecki"
"cb",2010,"BU",1,"Nomada","rodecki","Nomada_rodecki"
"cb",2010,"HS",1,"Nomada","rodecki","Nomada_rodecki"
"cb",2010,"HS",1,"Nomada","rodecki","Nomada_rodecki"
"cb",2010,"BU",1,"Xylocopa","virginica","Xylocopa_virginica"
"cb",2010,"BU",1,"Xylocopa","virginica","Xylocopa_virginica"
"cb",2010,"BU",1,"Xylocopa","virginica","Xylocopa_virginica"
"cb",2010,"UC",1,"Andrena","imitatrix","Andrena_imitatrix"
"cb",2010,"UC",1,"Augochlorella","aurata","Augochlorella_aurata"
"cb",2010,"UC",1,"Augochlorella","aurata","Augochlorella_aurata"
"cb",2010,"UC",1,"Augochlorella","aurata","Augochlorella_aurata"
"cb",2010,"UC",1,"Augochlorella","aurata","Augochlorella_aurata"
"cb",2010,"UC",1,"Augochlorella","aurata","Augochlorella_aurata"
"cb",2010,"UC",1,"Augochlorella","aurata","Augochlorella_aurata"
"cb",2010,"UC",1,"Augochloropsis","metallica","Augochloropsis_metallica"
"cb",2010,"UC",1,"Augochloropsis","metallica","Augochloropsis_metallica"
"cb",2010,"UC",1,"Augochloropsis","metallica","Augochloropsis_metallica"
"cb",2010,"LC",1,"Augochloropsis","metallica","Augochloropsis_metallica"
"cb",2010,"LC",1,"Augochloropsis","metallica","Augochloropsis_metallica"
"cb",2010,"LC",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"LC",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"LC",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"LC",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"LC",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"LC",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"LC",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"LC",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"LC",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"LC",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"LC",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"LC",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"LC",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"LC",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"LC",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"LC",1,"Bombus","bimaculatus","Bombus_bimaculatus"
"cb",2010,"LC",1,"Bombus","bimaculatus","Bombus_bimaculatus"
